hour,hour_scaled,temperature,humidity,wind_speed,working_day,rental_count,target_scaled
17,0.7391304347826086,0.3,0.49,0.1045,1,215,0.215
18,0.782608695652174,0.26,0.56,0.194,1,185,0.185
19,0.8260869565217391,0.26,0.56,0.3284,1,152,0.152
20,0.8695652173913043,0.26,0.6,0.2836,1,126,0.126
21,0.9130434782608695,0.24,0.6,0.2537,1,57,0.057
22,0.9565217391304348,0.24,0.65,0.2836,1,56,0.056
23,1.0,0.24,0.65,0.3284,1,31,0.031
0,0.0,0.24,0.7,0.2537,1,21,0.021
1,0.043478260869565216,0.24,0.7,0.2537,1,6,0.006
2,0.08695652173913043,0.24,0.75,0.1642,1,2,0.002
3,0.13043478260869565,0.22,0.8,0.2985,1,1,0.001
4,0.17391304347826086,0.22,0.87,0.0896,1,1,0.001
5,0.21739130434782608,0.24,0.6,0.4179,1,5,0.005
6,0.2608695652173913,0.22,0.55,0.2537,1,27,0.027
7,0.30434782608695654,0.2,0.51,0.2836,1,68,0.068
8,0.34782608695652173,0.2,0.47,0.3284,1,217,0.217
9,0.391304347826087,0.2,0.51,0.3582,1,166,0.166
10,0.43478260869565216,0.2,0.47,0.4627,1,63,0.063
11,0.4782608695652174,0.22,0.41,0.4627,1,59,0.059
12,0.5217391304347826,0.22,0.27,0.5821,1,78,0.078
13,0.5652173913043478,0.2,0.21,0.5821,1,73,0.073
14,0.6086956521739131,0.2,0.25,0.5224,1,62,0.062
15,0.6521739130434783,0.16,0.26,0.4478,1,65,0.065
16,0.6956521739130435,0.16,0.26,0.3582,1,97,0.097
17,0.7391304347826086,0.14,0.28,0.3582,1,161,0.161
18,0.782608695652174,0.12,0.3,0.2537,1,120,0.12
19,0.8260869565217391,0.12,0.3,0.3284,1,96,0.096
20,0.8695652173913043,0.1,0.33,0.4179,1,53,0.053
21,0.9130434782608695,0.08,0.38,0.2836,1,41,0.041
22,0.9565217391304348,0.06,0.41,0.3881,1,34,0.034
23,1.0,0.06,0.38,0.3284,1,27,0.027
0,0.0,0.04,0.45,0.2537,0,13,0.013
1,0.043478260869565216,0.04,0.41,0.3881,0,12,0.012
2,0.08695652173913043,0.04,0.41,0.2537,0,11,0.011
3,0.13043478260869565,0.04,0.41,0.2836,0,7,0.007
4,0.17391304347826086,0.02,0.48,0.2985,0,3,0.003
6,0.2608695652173913,0.02,0.44,0.2239,0,2,0.002
7,0.30434782608695654,0.02,0.44,0.2836,0,8,0.008
8,0.34782608695652173,0.02,0.44,0.3284,0,27,0.027
9,0.391304347826087,0.04,0.41,0.2537,0,40,0.04
10,0.43478260869565216,0.04,0.41,0.1642,0,53,0.053
11,0.4782608695652174,0.06,0.38,0.1343,0,63,0.063
12,0.5217391304347826,0.06,0.38,0.1045,0,70,0.07
13,0.5652173913043478,0.08,0.35,0,0,84,0.084
14,0.6086956521739131,0.1,0.33,0.1045,0,75,0.075
15,0.6521739130434783,0.12,0.28,0,0,103,0.103
16,0.6956521739130435,0.12,0.28,0.194,0,83,0.083
17,0.7391304347826086,0.12,0.28,0,0,67,0.067
18,0.782608695652174,0.08,0.35,0.194,0,54,0.054
19,0.8260869565217391,0.08,0.35,0.1343,0,59,0.059
20,0.8695652173913043,0.06,0.45,0.1642,0,45,0.045
21,0.9130434782608695,0.06,0.41,0.0896,0,39,0.039
22,0.9565217391304348,0.06,0.49,0,0,30,0.03
23,1.0,0.04,0.57,0.1045,0,33,0.033
0,0.0,0.04,0.57,0.1045,0,22,0.022
1,0.043478260869565216,0.04,0.57,0.1045,0,13,0.013
2,0.08695652173913043,0.02,0.62,0.1343,0,18,0.018
3,0.13043478260869565,0.02,0.62,0.1343,0,5,0.005
5,0.21739130434782608,0.04,0.57,0.1045,0,3,0.003
6,0.2608695652173913,0.04,0.57,0.1045,0,1,0.001
7,0.30434782608695654,0.08,0.58,0.1642,0,2,0.002
8,0.34782608695652173,0.06,0.62,0.1642,0,19,0.019
9,0.391304347826087,0.1,0.54,0.3582,0,28,0.028
10,0.43478260869565216,0.14,0.46,0.3881,0,58,0.058
11,0.4782608695652174,0.14,0.43,0.2239,0,99,0.099
12,0.5217391304347826,0.16,0.37,0.4627,0,116,0.116
13,0.5652173913043478,0.14,0.33,0.3881,0,87,0.087
14,0.6086956521739131,0.16,0.28,0.3582,0,110,0.11
15,0.6521739130434783,0.16,0.28,0.3582,0,77,0.077
16,0.6956521739130435,0.16,0.26,0.3284,0,65,0.065
17,0.7391304347826086,0.14,0.26,0.3881,0,55,0.055
18,0.782608695652174,0.12,0.3,0.2537,0,49,0.049
19,0.8260869565217391,0.12,0.3,0.2836,0,50,0.05
20,0.8695652173913043,0.1,0.36,0.2537,0,35,0.035
21,0.9130434782608695,0.1,0.36,0.194,0,25,0.025
22,0.9565217391304348,0.08,0.38,0.194,0,28,0.028
23,1.0,0.06,0.41,0.2239,0,21,0.021
0,0.0,0.06,0.41,0.194,1,7,0.007
1,0.043478260869565216,0.04,0.45,0.194,1,1,0.001
3,0.13043478260869565,0.04,0.45,0.2537,1,1,0.001
4,0.17391304347826086,0.02,0.48,0.1343,1,1,0.001
5,0.21739130434782608,0.02,0.48,0.1343,1,5,0.005
6,0.2608695652173913,0.02,0.48,0.0896,1,15,0.015
7,0.30434782608695654,0.02,0.48,0,1,84,0.084
8,0.34782608695652173,0.04,0.49,0,1,177,0.177
9,0.391304347826087,0.06,0.41,0,1,102,0.102
10,0.43478260869565216,0.1,0.42,0,1,40,0.04
11,0.4782608695652174,0.1,0.46,0.1343,1,46,0.046
12,0.5217391304347826,0.12,0.42,0.194,1,63,0.063
13,0.5652173913043478,0.14,0.43,0.2239,1,60,0.06
14,0.6086956521739131,0.14,0.46,0.2239,1,45,0.045
15,0.6521739130434783,0.16,0.4,0.1642,1,57,0.057
16,0.6956521739130435,0.16,0.47,0.2537,1,70,0.07
17,0.7391304347826086,0.14,0.5,0.2537,1,184,0.184
18,0.782608695652174,0.14,0.59,0.194,1,153,0.153
19,0.8260869565217391,0.14,0.54,0.1642,1,106,0.106
20,0.8695652173913043,0.14,0.59,0.194,1,81,0.081
21,0.9130434782608695,0.14,0.63,0.1642,1,59,0.059
22,0.9565217391304348,0.14,0.63,0.2239,1,35,0.035
23,1.0,0.16,0.64,0.2537,1,24,0.024
0,0.0,0.16,0.69,0.2836,1,9,0.009
1,0.043478260869565216,0.16,0.69,0.1642,1,5,0.005
2,0.08695652173913043,0.16,0.69,0.2239,1,2,0.002
4,0.17391304347826086,0.14,0.74,0.1045,1,1,0.001
5,0.21739130434782608,0.14,0.74,0.2239,1,9,0.009
6,0.2608695652173913,0.16,0.74,0.1045,1,36,0.036
7,0.30434782608695654,0.16,0.74,0.2239,1,108,0.108
8,0.34782608695652173,0.16,0.74,0.1343,1,238,0.238
9,0.391304347826087,0.2,0.64,0.0896,1,144,0.144
10,0.43478260869565216,0.22,0.6,0.1045,1,55,0.055
11,0.4782608695652174,0.24,0.6,0.1343,1,61,0.061
12,0.5217391304347826,0.26,0.56,0.0896,1,106,0.106
13,0.5652173913043478,0.26,0.56,0.1343,1,93,0.093
14,0.6086956521739131,0.3,0.45,0,1,68,0.068
15,0.6521739130434783,0.32,0.42,0,1,84,0.084
16,0.6956521739130435,0.32,0.42,0,1,116,0.116
17,0.7391304347826086,0.3,0.45,0,1,222,0.222
18,0.782608695652174,0.3,0.49,0.0896,1,225,0.225
19,0.8260869565217391,0.26,0.65,0.1642,1,146,0.146
20,0.8695652173913043,0.24,0.65,0.194,1,119,0.119
21,0.9130434782608695,0.24,0.65,0.194,1,45,0.045
22,0.9565217391304348,0.22,0.64,0.1642,1,53,0.053
23,1.0,0.22,0.64,0.1642,1,40,0.04
0,0.0,0.22,0.69,0.1343,1,17,0.017
1,0.043478260869565216,0.24,0.65,0.1343,1,5,0.005
2,0.08695652173913043,0.22,0.69,0.194,1,10,0.01
5,0.21739130434782608,0.2,0.86,0.2836,1,1,0.001
6,0.2608695652173913,0.2,0.86,0.2836,1,8,0.008
7,0.30434782608695654,0.22,0.87,0.2985,1,30,0.03
8,0.34782608695652173,0.22,0.87,0.2985,1,72,0.072
9,0.391304347826087,0.22,0.87,0.2985,1,58,0.058
10,0.43478260869565216,0.22,0.93,0.2836,1,28,0.028
11,0.4782608695652174,0.22,0.93,0.3284,1,41,0.041
12,0.5217391304347826,0.22,0.93,0.3284,1,48,0.048
13,0.5652173913043478,0.22,0.93,0.3284,1,47,0.047
14,0.6086956521739131,0.22,0.93,0.3582,1,36,0.036
15,0.6521739130434783,0.22,0.93,0.4627,1,43,0.043
16,0.6956521739130435,0.22,0.93,0.3284,1,36,0.036
17,0.7391304347826086,0.2,0.93,0.3582,1,26,0.026
16,0.6956521739130435,0.22,0.55,0.194,1,24,0.024
17,0.7391304347826086,0.22,0.55,0.1045,1,84,0.084
18,0.782608695652174,0.2,0.69,0.0896,1,104,0.104
19,0.8260869565217391,0.2,0.69,0.0896,1,79,0.079
20,0.8695652173913043,0.18,0.74,0.0896,1,59,0.059
21,0.9130434782608695,0.18,0.74,0.0896,1,38,0.038
22,0.9565217391304348,0.18,0.74,0.0896,1,27,0.027
23,1.0,0.18,0.8,0.1642,1,16,0.016
0,0.0,0.2,0.75,0.1343,1,9,0.009
1,0.043478260869565216,0.2,0.75,0.1343,1,3,0.003
2,0.08695652173913043,0.2,0.75,0.1642,1,2,0.002
3,0.13043478260869565,0.2,0.75,0.1045,1,1,0.001
5,0.21739130434782608,0.18,0.8,0.1045,1,4,0.004
6,0.2608695652173913,0.18,0.8,0.1343,1,16,0.016
7,0.30434782608695654,0.16,0.86,0.0896,1,60,0.06
8,0.34782608695652173,0.16,0.86,0.0896,1,157,0.157
9,0.391304347826087,0.18,0.86,0.0896,1,101,0.101
10,0.43478260869565216,0.18,0.86,0.1045,1,49,0.049
11,0.4782608695652174,0.18,0.93,0.1045,1,30,0.03
12,0.5217391304347826,0.18,0.93,0.1045,1,29,0.029
13,0.5652173913043478,0.18,0.93,0.1045,1,31,0.031
14,0.6086956521739131,0.22,0.8,0,1,38,0.038
15,0.6521739130434783,0.2,0.86,0,1,41,0.041
16,0.6956521739130435,0.22,0.8,0,1,80,0.08
17,0.7391304347826086,0.24,0.75,0.1343,1,149,0.149
18,0.782608695652174,0.24,0.75,0.194,1,109,0.109
19,0.8260869565217391,0.24,0.75,0.1343,1,89,0.089
20,0.8695652173913043,0.24,0.7,0.194,1,62,0.062
21,0.9130434782608695,0.22,0.75,0.1343,1,58,0.058
22,0.9565217391304348,0.24,0.65,0.3582,1,26,0.026
23,1.0,0.24,0.6,0.2239,1,23,0.023
0,0.0,0.22,0.64,0.3582,0,28,0.028
1,0.043478260869565216,0.22,0.64,0.194,0,20,0.02
2,0.08695652173913043,0.22,0.64,0.1642,0,15,0.015
3,0.13043478260869565,0.2,0.64,0.1343,0,8,0.008
4,0.17391304347826086,0.16,0.69,0.1045,0,3,0.003
6,0.2608695652173913,0.16,0.64,0.1343,0,2,0.002
7,0.30434782608695654,0.16,0.59,0.1045,0,5,0.005
8,0.34782608695652173,0.18,0.55,0.1642,0,34,0.034
9,0.391304347826087,0.18,0.59,0.0896,0,34,0.034
10,0.43478260869565216,0.18,0.64,0.1045,0,55,0.055
11,0.4782608695652174,0.18,0.64,0.1343,0,64,0.064
12,0.5217391304347826,0.2,0.59,0.194,0,78,0.078
13,0.5652173913043478,0.22,0.55,0.1642,0,65,0.065
14,0.6086956521739131,0.22,0.6,0.1343,0,99,0.099
15,0.6521739130434783,0.22,0.69,0.2537,0,120,0.12
16,0.6956521739130435,0.24,0.6,0.1642,0,107,0.107
17,0.7391304347826086,0.24,0.6,0,0,91,0.091
18,0.782608695652174,0.22,0.69,0.1343,0,68,0.068
19,0.8260869565217391,0.22,0.69,0.2537,0,58,0.058
20,0.8695652173913043,0.18,0.74,0.0896,0,43,0.043
21,0.9130434782608695,0.18,0.74,0.0896,0,36,0.036
22,0.9565217391304348,0.16,0.8,0.0896,0,32,0.032
23,1.0,0.16,0.8,0.0896,0,33,0.033
0,0.0,0.16,0.8,0.1045,0,33,0.033
1,0.043478260869565216,0.14,0.8,0,0,29,0.029
2,0.08695652173913043,0.16,0.8,0,0,11,0.011
3,0.13043478260869565,0.14,0.93,0,0,8,0.008
4,0.17391304347826086,0.14,0.93,0,0,1,0.001
5,0.21739130434782608,0.14,0.86,0,0,3,0.003
7,0.30434782608695654,0.14,0.86,0,0,3,0.003
8,0.34782608695652173,0.14,0.86,0,0,12,0.012
9,0.391304347826087,0.16,0.8,0,0,38,0.038
10,0.43478260869565216,0.18,0.8,0,0,64,0.064
11,0.4782608695652174,0.22,0.75,0,0,59,0.059
12,0.5217391304347826,0.3,0.52,0.1045,0,97,0.097
13,0.5652173913043478,0.28,0.61,0.1045,0,84,0.084
14,0.6086956521739131,0.28,0.61,0.0896,0,122,0.122
15,0.6521739130434783,0.3,0.56,0,0,109,0.109
16,0.6956521739130435,0.3,0.56,0,0,123,0.123
17,0.7391304347826086,0.3,0.56,0.194,0,77,0.077
18,0.782608695652174,0.26,0.65,0.1642,0,65,0.065
19,0.8260869565217391,0.26,0.65,0.194,0,55,0.055
20,0.8695652173913043,0.26,0.65,0.1045,0,33,0.033
21,0.9130434782608695,0.24,0.7,0.1642,0,28,0.028
22,0.9565217391304348,0.24,0.7,0.194,0,21,0.021
23,1.0,0.24,0.65,0.2836,0,21,0.021
0,0.0,0.24,0.65,0.2239,1,7,0.007
1,0.043478260869565216,0.22,0.64,0.2537,1,7,0.007
2,0.08695652173913043,0.22,0.64,0.194,1,1,0.001
3,0.13043478260869565,0.22,0.64,0.194,1,2,0.002
4,0.17391304347826086,0.2,0.59,0.2239,1,2,0.002
5,0.21739130434782608,0.18,0.64,0.2836,1,8,0.008
6,0.2608695652173913,0.16,0.69,0.3284,1,37,0.037
7,0.30434782608695654,0.16,0.64,0.2836,1,72,0.072
8,0.34782608695652173,0.16,0.59,0.2836,1,185,0.185
9,0.391304347826087,0.16,0.59,0.2985,1,112,0.112
10,0.43478260869565216,0.16,0.59,0.194,1,69,0.069
11,0.4782608695652174,0.16,0.59,0.194,1,48,0.048
12,0.5217391304347826,0.18,0.55,0.1045,1,68,0.068
13,0.5652173913043478,0.16,0.59,0,1,54,0.054
14,0.6086956521739131,0.18,0.55,0.1343,1,86,0.086
15,0.6521739130434783,0.16,0.59,0.1343,1,44,0.044
16,0.6956521739130435,0.16,0.56,0.194,1,86,0.086
17,0.7391304347826086,0.16,0.59,0.194,1,161,0.161
18,0.782608695652174,0.16,0.55,0.2239,1,156,0.156
19,0.8260869565217391,0.3,0.61,0.1045,1,111,0.111
20,0.8695652173913043,0.16,0.59,0.1642,1,78,0.078
21,0.9130434782608695,0.16,0.59,0.0896,1,56,0.056
22,0.9565217391304348,0.16,0.59,0.1045,1,34,0.034
23,1.0,0.16,0.64,0.0896,1,17,0.017
0,0.0,0.16,0.64,0.1045,1,8,0.008
1,0.043478260869565216,0.16,0.69,0.1045,1,3,0.003
2,0.08695652173913043,0.16,0.69,0,1,2,0.002
3,0.13043478260869565,0.16,0.69,0,1,2,0.002
5,0.21739130434782608,0.14,0.93,0,1,3,0.003
6,0.2608695652173913,0.14,0.93,0,1,22,0.022
7,0.30434782608695654,0.16,0.93,0,1,52,0.052
8,0.34782608695652173,0.16,0.93,0,1,135,0.135
9,0.391304347826087,0.16,0.93,0,1,116,0.116
10,0.43478260869565216,0.16,0.93,0,1,47,0.047
11,0.4782608695652174,0.18,0.86,0,1,51,0.051
12,0.5217391304347826,0.2,0.86,0,1,55,0.055
13,0.5652173913043478,0.2,0.86,0,1,52,0.052
14,0.6086956521739131,0.22,0.8,0.0896,1,54,0.054
15,0.6521739130434783,0.24,0.75,0,1,52,0.052
16,0.6956521739130435,0.24,0.75,0.1343,1,64,0.064
17,0.7391304347826086,0.24,0.75,0,1,176,0.176
18,0.782608695652174,0.24,0.81,0.1045,1,168,0.168
19,0.8260869565217391,0.24,0.81,0.1343,1,108,0.108
20,0.8695652173913043,0.22,0.87,0.1343,1,74,0.074
21,0.9130434782608695,0.22,0.87,0.1343,1,64,0.064
22,0.9565217391304348,0.22,0.87,0.0896,1,36,0.036
23,1.0,0.2,0.93,0.194,1,16,0.016
0,0.0,0.22,0.93,0.1045,1,2,0.002
1,0.043478260869565216,0.22,0.93,0.194,1,3,0.003
2,0.08695652173913043,0.22,0.93,0.1343,1,4,0.004
3,0.13043478260869565,0.22,0.93,0.1343,1,1,0.001
4,0.17391304347826086,0.22,0.93,0.2836,1,1,0.001
5,0.21739130434782608,0.22,0.93,0.1045,1,3,0.003
6,0.2608695652173913,0.22,0.93,0.1045,1,18,0.018
7,0.30434782608695654,0.22,0.93,0.2239,1,49,0.049
8,0.34782608695652173,0.22,0.93,0.2239,1,155,0.155
9,0.391304347826087,0.24,0.93,0.0896,1,123,0.123
10,0.43478260869565216,0.22,1,0,1,61,0.061
11,0.4782608695652174,0.24,0.93,0.194,1,52,0.052
12,0.5217391304347826,0.24,0.93,0.2239,1,64,0.064
13,0.5652173913043478,0.34,0.93,0.1642,1,75,0.075
14,0.6086956521739131,0.38,0.82,0.3881,1,63,0.063
15,0.6521739130434783,0.38,0.76,0.3284,1,76,0.076
16,0.6956521739130435,0.36,0.71,0.2985,1,103,0.103
17,0.7391304347826086,0.36,0.53,0.5224,1,190,0.19
18,0.782608695652174,0.34,0.42,0.5522,1,182,0.182
19,0.8260869565217391,0.28,0.45,0.4925,1,91,0.091
20,0.8695652173913043,0.24,0.48,0.5522,1,75,0.075
21,0.9130434782608695,0.22,0.47,0.3284,1,63,0.063
22,0.9565217391304348,0.22,0.44,0.2537,1,40,0.04
23,1.0,0.2,0.44,0.4478,1,32,0.032
0,0.0,0.2,0.4,0.4478,1,12,0.012
1,0.043478260869565216,0.2,0.44,0.5224,1,5,0.005
2,0.08695652173913043,0.18,0.43,0.2537,1,2,0.002
3,0.13043478260869565,0.18,0.43,0.2537,1,1,0.001
5,0.21739130434782608,0.16,0.5,0.2985,1,2,0.002
6,0.2608695652173913,0.16,0.43,0.3582,1,39,0.039
7,0.30434782608695654,0.14,0.5,0.3284,1,87,0.087
8,0.34782608695652173,0.14,0.5,0.3582,1,188,0.188
9,0.391304347826087,0.16,0.47,0.2985,1,133,0.133
10,0.43478260869565216,0.18,0.43,0.3284,1,52,0.052
11,0.4782608695652174,0.18,0.43,0.4478,1,64,0.064
12,0.5217391304347826,0.2,0.4,0.3582,1,69,0.069
13,0.5652173913043478,0.2,0.4,0.4179,1,51,0.051
14,0.6086956521739131,0.22,0.37,0.3881,1,47,0.047
15,0.6521739130434783,0.22,0.37,0.3284,1,60,0.06
16,0.6956521739130435,0.22,0.37,0.2537,1,78,0.078
17,0.7391304347826086,0.2,0.4,0.194,1,175,0.175
18,0.782608695652174,0.2,0.4,0.1642,1,147,0.147
19,0.8260869565217391,0.2,0.4,0,1,96,0.096
20,0.8695652173913043,0.2,0.47,0.0896,1,109,0.109
21,0.9130434782608695,0.18,0.55,0.1045,1,54,0.054
22,0.9565217391304348,0.18,0.51,0.0896,1,41,0.041
23,1.0,0.2,0.47,0.1045,1,38,0.038
0,0.0,0.2,0.44,0,1,13,0.013
1,0.043478260869565216,0.16,0.59,0,1,7,0.007
2,0.08695652173913043,0.14,0.63,0.1045,1,1,0.001
3,0.13043478260869565,0.14,0.63,0.1045,1,1,0.001
5,0.21739130434782608,0.14,0.63,0.1343,1,7,0.007
6,0.2608695652173913,0.16,0.55,0,1,28,0.028
7,0.30434782608695654,0.14,0.59,0,1,87,0.087
8,0.34782608695652173,0.14,0.74,0.1343,1,220,0.22
9,0.391304347826087,0.16,0.8,0.1343,1,127,0.127
10,0.43478260869565216,0.2,0.51,0.1343,1,51,0.051
11,0.4782608695652174,0.22,0.51,0.1642,1,64,0.064
12,0.5217391304347826,0.24,0.48,0.1642,1,86,0.086
13,0.5652173913043478,0.26,0.5,0.2239,1,82,0.082
14,0.6086956521739131,0.28,0.45,0.1642,1,91,0.091
15,0.6521739130434783,0.28,0.48,0.2537,1,90,0.09
16,0.6956521739130435,0.3,0.42,0.2239,1,99,0.099
17,0.7391304347826086,0.26,0.56,0.1343,1,205,0.205
18,0.782608695652174,0.24,0.6,0.1045,1,155,0.155
19,0.8260869565217391,0.24,0.65,0.1343,1,103,0.103
20,0.8695652173913043,0.24,0.65,0.1642,1,71,0.071
21,0.9130434782608695,0.24,0.7,0.1642,1,43,0.043
22,0.9565217391304348,0.24,0.65,0.1642,1,46,0.046
23,1.0,0.24,0.7,0.1343,1,31,0.031
0,0.0,0.24,0.7,0.1642,0,39,0.039
1,0.043478260869565216,0.24,0.65,0.1642,0,18,0.018
2,0.08695652173913043,0.24,0.75,0.1642,0,17,0.017
3,0.13043478260869565,0.24,0.75,0.1642,0,11,0.011
4,0.17391304347826086,0.22,0.93,0.1343,0,8,0.008
5,0.21739130434782608,0.2,1,0.0896,0,9,0.009
6,0.2608695652173913,0.2,1,0,0,4,0.004
7,0.30434782608695654,0.22,0.93,0.0896,0,4,0.004
8,0.34782608695652173,0.2,1,0.0896,0,10,0.01
9,0.391304347826087,0.2,1,0.0896,0,20,0.02
10,0.43478260869565216,0.2,1,0.1343,0,34,0.034
11,0.4782608695652174,0.22,1,0.1343,0,47,0.047
12,0.5217391304347826,0.22,1,0.1642,0,52,0.052
13,0.5652173913043478,0.22,1,0.1642,0,72,0.072
14,0.6086956521739131,0.22,1,0,0,55,0.055
15,0.6521739130434783,0.22,1,0,0,60,0.06
16,0.6956521739130435,0.22,1,0.1343,0,71,0.071
17,0.7391304347826086,0.24,1,0.2836,0,78,0.078
18,0.782608695652174,0.28,0.93,0.4478,0,83,0.083
19,0.8260869565217391,0.28,0.93,0.4478,0,84,0.084
20,0.8695652173913043,0.3,0.87,0.2537,0,69,0.069
21,0.9130434782608695,0.26,1,0.194,0,56,0.056
22,0.9565217391304348,0.26,0.93,0.1343,0,45,0.045
23,1.0,0.26,0.93,0.2239,0,59,0.059
0,0.0,0.26,0.7,0.194,0,39,0.039
1,0.043478260869565216,0.26,0.65,0.4179,0,44,0.044
2,0.08695652173913043,0.26,0.6,0.3284,0,20,0.02
3,0.13043478260869565,0.26,0.6,0.0896,0,13,0.013
4,0.17391304347826086,0.26,0.6,0.3582,0,2,0.002
5,0.21739130434782608,0.26,0.6,0.2239,0,1,0.001
6,0.2608695652173913,0.26,0.6,0.2239,0,1,0.001
7,0.30434782608695654,0.24,0.65,0.1642,0,8,0.008
8,0.34782608695652173,0.24,0.65,0.1045,0,23,0.023
9,0.391304347826087,0.28,0.56,0.1045,0,45,0.045
10,0.43478260869565216,0.3,0.52,0.2537,0,89,0.089
11,0.4782608695652174,0.32,0.49,0.2537,0,117,0.117
12,0.5217391304347826,0.34,0.46,0,0,174,0.174
13,0.5652173913043478,0.34,0.46,0,0,182,0.182
14,0.6086956521739131,0.34,0.46,0.0896,0,161,0.161
15,0.6521739130434783,0.34,0.46,0.0896,0,182,0.182
16,0.6956521739130435,0.34,0.49,0.1045,0,157,0.157
17,0.7391304347826086,0.34,0.46,0,0,121,0.121
18,0.782608695652174,0.3,0.56,0.1642,0,78,0.078
19,0.8260869565217391,0.28,0.61,0.1343,0,21,0.021
20,0.8695652173913043,0.28,0.61,0.1045,0,26,0.026
21,0.9130434782608695,0.26,0.6,0,0,27,0.027
22,0.9565217391304348,0.26,0.6,0,0,62,0.062
23,1.0,0.24,0.65,0,0,30,0.03
0,0.0,0.24,0.65,0,1,15,0.015
1,0.043478260869565216,0.22,0.75,0,1,5,0.005
2,0.08695652173913043,0.2,0.8,0,1,3,0.003
3,0.13043478260869565,0.2,0.86,0,1,1,0.001
4,0.17391304347826086,0.2,0.86,0,1,2,0.002
5,0.21739130434782608,0.2,0.86,0,1,10,0.01
6,0.2608695652173913,0.18,0.93,0,1,30,0.03
7,0.30434782608695654,0.18,0.86,0,1,95,0.095
8,0.34782608695652173,0.16,1,0,1,230,0.23
9,0.391304347826087,0.22,0.8,0,1,118,0.118
10,0.43478260869565216,0.24,0.75,0.1045,1,55,0.055
11,0.4782608695652174,0.3,0.65,0.0896,1,47,0.047
12,0.5217391304347826,0.32,0.62,0,1,66,0.066
13,0.5652173913043478,0.36,0.57,0.0896,1,64,0.064
14,0.6086956521739131,0.36,0.57,0.0896,1,60,0.06
15,0.6521739130434783,0.38,0.54,0.0896,1,50,0.05
16,0.6956521739130435,0.36,0.57,0.1343,1,114,0.114
17,0.7391304347826086,0.32,0.7,0.1642,1,216,0.216
18,0.782608695652174,0.34,0.66,0.1343,1,175,0.175
19,0.8260869565217391,0.32,0.7,0,1,128,0.128
20,0.8695652173913043,0.32,0.7,0.1045,1,88,0.088
21,0.9130434782608695,0.32,0.7,0,1,78,0.078
22,0.9565217391304348,0.28,0.81,0.0896,1,37,0.037
23,1.0,0.3,0.81,0,1,25,0.025
0,0.0,0.28,0.87,0,1,10,0.01
1,0.043478260869565216,0.28,0.87,0,1,4,0.004
2,0.08695652173913043,0.26,0.93,0.1045,1,2,0.002
3,0.13043478260869565,0.28,0.93,0.1642,1,1,0.001
4,0.17391304347826086,0.26,0.93,0.1642,1,3,0.003
5,0.21739130434782608,0.26,0.81,0.3284,1,2,0.002
6,0.2608695652173913,0.26,0.7,0.3284,1,39,0.039
7,0.30434782608695654,0.24,0.65,0.4179,1,100,0.1
8,0.34782608695652173,0.24,0.56,0.4925,1,243,0.243
9,0.391304347826087,0.24,0.52,0.4925,1,135,0.135
10,0.43478260869565216,0.22,0.47,0.5522,1,48,0.048
11,0.4782608695652174,0.22,0.47,0.4627,1,50,0.05
12,0.5217391304347826,0.24,0.38,0.4925,1,65,0.065
13,0.5652173913043478,0.24,0.32,0.4478,1,50,0.05
14,0.6086956521739131,0.22,0.37,0.4179,1,64,0.064
15,0.6521739130434783,0.22,0.35,0.3881,1,51,0.051
16,0.6956521739130435,0.22,0.35,0.5224,1,83,0.083
17,0.7391304347826086,0.22,0.32,0.5821,1,176,0.176
18,0.782608695652174,0.2,0.32,0.3881,1,152,0.152
19,0.8260869565217391,0.16,0.4,0.4627,1,101,0.101
20,0.8695652173913043,0.16,0.4,0.3284,1,56,0.056
21,0.9130434782608695,0.14,0.33,0.4627,1,54,0.054
22,0.9565217391304348,0.12,0.33,0.3582,1,29,0.029
23,1.0,0.12,0.33,0.3284,1,12,0.012
0,0.0,0.1,0.36,0.3582,1,17,0.017
1,0.043478260869565216,0.1,0.36,0.2239,1,7,0.007
2,0.08695652173913043,0.08,0.38,0.2836,1,3,0.003
3,0.13043478260869565,0.06,0.45,0.1343,1,2,0.002
5,0.21739130434782608,0.06,0.45,0.1045,1,7,0.007
6,0.2608695652173913,0.06,0.45,0,1,43,0.043
7,0.30434782608695654,0.06,0.49,0.1045,1,99,0.099
8,0.34782608695652173,0.1,0.42,0,1,199,0.199
9,0.391304347826087,0.12,0.39,0.1642,1,123,0.123
10,0.43478260869565216,0.14,0.36,0,1,59,0.059
11,0.4782608695652174,0.14,0.43,0.1642,1,41,0.041
12,0.5217391304347826,0.18,0.4,0.2239,1,61,0.061
13,0.5652173913043478,0.18,0.4,0.2537,1,69,0.069
14,0.6086956521739131,0.2,0.34,0.2985,1,58,0.058
15,0.6521739130434783,0.2,0.34,0.2836,1,64,0.064
16,0.6956521739130435,0.2,0.37,0.2537,1,79,0.079
17,0.7391304347826086,0.2,0.34,0.2537,1,166,0.166
18,0.782608695652174,0.18,0.47,0.2985,1,170,0.17
19,0.8260869565217391,0.14,0.86,0.2537,1,88,0.088
20,0.8695652173913043,0.14,0.86,0.1642,1,84,0.084
21,0.9130434782608695,0.14,0.86,0.1642,1,83,0.083
22,0.9565217391304348,0.16,0.8,0.1642,1,46,0.046
23,1.0,0.16,0.8,0.194,1,37,0.037
